id,ever_married,work_type,Residence_type
31692,Yes,Private,Rural
11192,Yes,Private,Rural
69404,Yes,Govt_job,Rural
42700,Yes,Private,Rural
7638,Yes,Private,Urban
7298,Yes,Self-employed,Rural
43615,Yes,Self-employed,Urban
18134,No,children,Rural
19324,Yes,Govt_job,Urban
18827,Yes,Self-employed,Rural
68291,Yes,Private,Urban
70661,No,Private,Rural
6019,Yes,Private,Urban
56616,Yes,Private,Rural
14399,Yes,Private,Urban
8009,Yes,Private,Urban
30961,Yes,Private,Rural
24201,Yes,Private,Rural
18032,Yes,Private,Rural
62396,Yes,Private,Urban
67055,Yes,Private,Rural
51024,Yes,Private,Urban
60774,No,children,Rural
35039,No,Private,Rural
46141,No,Private,Rural
54240,Yes,Govt_job,Urban
15929,Yes,Govt_job,Rural
19849,No,children,Urban
43282,No,children,Rural
50372,Yes,Private,Rural
5834,No,Govt_job,Urban
69847,Yes,Self-employed,Urban
67277,Yes,Private,Rural
41181,Yes,Private,Urban
36388,Yes,Private,Rural
49272,Yes,Govt_job,Urban
52024,Yes,Govt_job,Urban
58508,No,Govt_job,Rural
64159,Yes,Private,Rural
29453,No,children,Rural
52838,No,children,Urban
43024,No,children,Rural
8247,No,children,Urban
42159,Yes,Self-employed,Urban
37761,Yes,Private,Urban
27624,Yes,Self-employed,Rural
40242,No,children,Rural
4383,Yes,Govt_job,Urban
58577,Yes,Govt_job,Rural
59916,Yes,Private,Rural
44526,Yes,Govt_job,Urban
12990,No,children,Rural
14414,Yes,Private,Rural
46343,Yes,Private,Urban
29539,Yes,Self-employed,Rural
10924,Yes,Private,Rural
30248,No,Private,Rural
39769,Yes,Self-employed,Urban
28778,Yes,Private,Urban
65257,Yes,Private,Urban
7233,No,children,Rural
67773,No,children,Urban
14993,No,children,Rural
59054,No,Private,Rural
22554,No,children,Rural
72512,Yes,Self-employed,Urban
56195,Yes,Govt_job,Urban
7524,Yes,Private,Urban
45795,Yes,Private,Urban
64433,Yes,Private,Urban
70106,Yes,Private,Rural
50072,No,Private,Rural
52530,Yes,Govt_job,Urban
768,Yes,Self-employed,Urban
40255,No,children,Rural
50073,No,Private,Rural
52439,Yes,Private,Rural
65379,No,children,Urban
38605,Yes,Private,Rural
35772,No,Private,Urban
38014,Yes,Private,Urban
68330,Yes,Self-employed,Rural
47271,Yes,Govt_job,Urban
26330,Yes,Private,Urban
24022,No,Private,Urban
45622,No,Private,Rural
60732,No,children,Urban
53694,No,Self-employed,Urban
11280,Yes,Private,Urban
28734,No,Never_worked,Urban
12693,Yes,Private,Urban
17683,Yes,Self-employed,Urban
36155,Yes,Private,Urban
31390,Yes,Private,Rural
10636,Yes,Self-employed,Rural
71659,Yes,Govt_job,Rural
52305,No,children,Rural
9602,Yes,Private,Urban
68407,Yes,Govt_job,Urban
72011,No,Self-employed,Rural
40568,No,children,Urban
50206,Yes,Private,Rural
41191,Yes,Private,Rural
7129,No,children,Urban
45485,Yes,Self-employed,Urban
32023,No,children,Urban
33064,Yes,Private,Urban
60896,Yes,Private,Rural
2109,No,children,Urban
27705,Yes,Self-employed,Rural
36850,Yes,Govt_job,Urban
52500,Yes,Govt_job,Urban
43698,No,Govt_job,Rural
49901,Yes,Govt_job,Urban
69120,Yes,Self-employed,Rural
25510,Yes,Self-employed,Urban
60416,Yes,Self-employed,Urban
15135,Yes,Private,Rural
34660,Yes,Self-employed,Urban
11713,Yes,Private,Rural
40704,No,Private,Urban
71298,No,Private,Rural
54497,Yes,Private,Rural
30129,Yes,Govt_job,Urban
44965,No,Self-employed,Urban
38549,Yes,Private,Urban
39236,No,Self-employed,Urban
50545,Yes,Govt_job,Urban
28435,Yes,Self-employed,Urban
4631,Yes,Private,Urban
9912,Yes,Private,Rural
43028,Yes,Self-employed,Rural
38894,Yes,Private,Urban
41238,Yes,Private,Urban
51828,Yes,Private,Rural
64196,No,Private,Urban
10626,No,Private,Rural
4117,Yes,Self-employed,Rural
37993,Yes,Govt_job,Urban
57765,Yes,Govt_job,Rural
7841,Yes,Private,Urban
18398,Yes,Private,Rural
50210,Yes,Self-employed,Urban
52461,Yes,Private,Urban
32523,Yes,Private,Urban
49509,Yes,Private,Rural
16377,Yes,Private,Urban
13902,Yes,Private,Urban
44047,Yes,Govt_job,Rural
34184,No,children,Rural
11312,Yes,Self-employed,Rural
39616,Yes,Private,Urban
57322,No,children,Urban
28011,Yes,Private,Rural
242,No,children,Urban
18178,Yes,Private,Urban
51823,Yes,Self-employed,Urban
23439,No,Private,Urban
12594,Yes,Private,Rural
2692,Yes,Self-employed,Urban
26062,Yes,Private,Rural
6805,No,Private,Urban
45817,Yes,Private,Rural
66306,Yes,Private,Rural
62167,Yes,Private,Rural
16627,Yes,Self-employed,Rural
34285,Yes,Private,Rural
71151,Yes,Private,Urban
2580,No,Govt_job,Urban
11891,No,Govt_job,Urban
57080,Yes,Self-employed,Urban
47456,Yes,Private,Rural
56139,No,children,Urban
12857,Yes,Self-employed,Rural
40980,Yes,Self-employed,Urban
47668,Yes,Private,Rural
72792,Yes,Private,Rural
37728,Yes,Private,Urban
47410,No,children,Rural
56450,No,Private,Rural
9189,No,Private,Urban
71966,No,Never_worked,Urban
59272,Yes,Private,Rural
45563,Yes,Self-employed,Urban
19907,Yes,Private,Rural
40163,Yes,Private,Urban
62738,Yes,Private,Rural
51651,Yes,Private,Rural
39940,Yes,Private,Urban
8122,Yes,Private,Urban
71057,Yes,Private,Rural
67921,No,children,Urban
12834,Yes,Private,Urban
56567,No,children,Urban
11872,No,children,Urban
6574,Yes,Self-employed,Urban
5294,Yes,Private,Rural
10870,Yes,Private,Rural
15062,Yes,Govt_job,Urban
46454,Yes,Govt_job,Urban
31795,Yes,Self-employed,Urban
62395,Yes,Private,Urban
42760,Yes,Private,Urban
27119,No,Private,Rural
47113,Yes,Self-employed,Rural
36045,Yes,Private,Rural
54871,Yes,Private,Urban
48824,No,Private,Rural
67356,Yes,Private,Urban
70670,Yes,Private,Rural
58477,Yes,Private,Urban
53636,No,children,Urban
24262,Yes,Private,Rural
33886,No,Private,Rural
59126,No,Private,Urban
31697,Yes,Private,Urban
10018,No,Private,Rural
52447,No,children,Rural
23238,Yes,Private,Rural
4148,Yes,Self-employed,Urban
63404,Yes,Private,Rural
13540,Yes,Self-employed,Rural
44288,Yes,Private,Rural
23194,No,Private,Rural
751,No,children,Rural
7047,Yes,Private,Rural
68020,Yes,Private,Urban
11325,No,children,Rural
25636,Yes,Private,Rural
60602,Yes,Govt_job,Urban
51856,Yes,Private,Rural
13031,No,children,Urban
19498,No,Self-employed,Urban
51476,Yes,Private,Urban
49762,No,Private,Rural
23449,Yes,Self-employed,Rural
51374,No,children,Rural
41263,No,Private,Urban
6599,Yes,Self-employed,Rural
16320,No,children,Urban
64670,Yes,Govt_job,Urban
35941,Yes,Private,Urban
64931,Yes,Private,Rural
27416,Yes,Private,Rural
43433,Yes,Self-employed,Rural
21366,Yes,Private,Urban
14658,Yes,Private,Rural
7538,Yes,Self-employed,Rural
52092,No,children,Rural
45372,Yes,Self-employed,Rural
63043,No,Private,Urban
67,No,Private,Urban
68034,Yes,Govt_job,Urban
63026,No,children,Rural
18352,No,children,Rural
36087,No,Private,Rural
27480,No,Private,Rural
38074,Yes,Private,Urban
66690,Yes,Self-employed,Urban
31131,Yes,Private,Rural
26884,Yes,Self-employed,Urban
26935,Yes,Private,Urban
17569,Yes,Self-employed,Rural
24585,Yes,Govt_job,Urban
53954,No,Private,Rural
13286,No,children,Rural
7653,No,Private,Urban
59027,No,children,Rural
70318,No,Private,Rural
15422,No,Govt_job,Rural
56692,Yes,Self-employed,Urban
45395,Yes,Private,Urban
39977,No,Private,Urban
14553,No,children,Urban
40998,Yes,Self-employed,Rural
71900,No,children,Urban
3318,No,Private,Rural
41481,No,children,Rural
24854,No,Self-employed,Urban
22330,Yes,Self-employed,Urban
14892,Yes,Private,Rural
36710,Yes,Private,Urban
29267,No,Private,Rural
17098,No,children,Urban
61384,Yes,Private,Urban
69732,Yes,Self-employed,Urban
61238,Yes,Private,Rural
18696,No,Private,Urban
25643,Yes,Private,Rural
63333,Yes,Self-employed,Urban
23210,No,Private,Rural
2647,Yes,Private,Rural
60934,Yes,Private,Urban
50412,No,Private,Urban
1192,No,Govt_job,Rural
55361,Yes,Self-employed,Urban
50141,No,children,Urban
12963,No,Self-employed,Rural
55337,No,children,Rural
23989,Yes,Self-employed,Urban
26025,Yes,Govt_job,Urban
67711,No,Private,Rural
53105,Yes,Private,Urban
10696,Yes,Private,Urban
43656,Yes,Govt_job,Rural
52361,Yes,Private,Urban
57343,Yes,Private,Urban
23339,No,children,Rural
51408,Yes,Govt_job,Rural
47886,Yes,Govt_job,Rural
21407,Yes,Private,Rural
34026,Yes,Private,Rural
53004,Yes,Govt_job,Rural
18833,Yes,Self-employed,Rural
69222,No,children,Urban
32610,No,children,Urban
57645,Yes,Govt_job,Rural
21677,Yes,Private,Rural
50410,No,Govt_job,Rural
25051,No,Private,Rural
31642,Yes,Self-employed,Rural
60455,Yes,Private,Urban
52172,Yes,Private,Rural
69647,No,Private,Urban
24972,No,children,Rural
13172,Yes,Self-employed,Urban
31911,Yes,Govt_job,Urban
34415,No,Govt_job,Urban
53219,Yes,Private,Urban
7924,Yes,Private,Urban
72491,Yes,Private,Urban
59058,Yes,Govt_job,Rural
52619,Yes,Private,Rural
36162,Yes,Private,Rural
68371,Yes,Private,Urban
21067,Yes,Self-employed,Urban
25718,Yes,Private,Urban
24421,No,Private,Urban
69528,Yes,Private,Urban
56594,Yes,Private,Urban
35095,No,Private,Urban
30002,Yes,Self-employed,Rural
71143,Yes,Self-employed,Urban
32669,No,children,Urban
17174,No,children,Rural
2818,No,Self-employed,Rural
30650,Yes,Govt_job,Rural
3013,Yes,Self-employed,Rural
42806,Yes,Private,Rural
6390,No,children,Rural
46647,No,Private,Urban
6625,Yes,Self-employed,Urban
49605,Yes,Private,Urban
72940,No,children,Urban
24783,No,Private,Urban
22515,Yes,Private,Rural
3700,Yes,Private,Urban
53802,Yes,Private,Rural
49955,No,Private,Urban
2456,Yes,Govt_job,Rural
71515,Yes,Private,Rural
44662,Yes,Govt_job,Rural
38661,No,Private,Urban
15978,No,children,Urban
35210,Yes,Private,Urban
49930,Yes,Private,Rural
27789,Yes,Private,Urban
45325,No,Private,Urban
31092,Yes,Private,Urban
40705,Yes,Self-employed,Rural
28513,Yes,Private,Rural
12367,Yes,Self-employed,Urban
63915,Yes,Private,Urban
10166,No,Govt_job,Rural
35999,Yes,Private,Urban
8964,No,Private,Rural
38207,Yes,Self-employed,Rural
52681,Yes,Private,Urban
38980,Yes,Govt_job,Urban
33924,No,Private,Urban
10135,No,Private,Rural
46517,Yes,Private,Rural
65966,No,Private,Urban
56575,Yes,Govt_job,Urban
43138,No,Private,Urban
36633,No,children,Urban
11632,Yes,Private,Urban
31153,Yes,Self-employed,Rural
52247,Yes,Govt_job,Urban
61987,Yes,Private,Urban
64416,Yes,Govt_job,Rural
31708,No,children,Urban
62296,Yes,Govt_job,Rural
53976,No,Private,Rural
16446,No,children,Rural
51329,Yes,Private,Rural
33560,Yes,Govt_job,Urban
37866,Yes,Self-employed,Urban
8553,Yes,Govt_job,Rural
5654,No,children,Rural
17238,No,children,Urban
45252,Yes,Private,Urban
14444,No,Self-employed,Urban
46503,No,Private,Rural
18578,No,children,Rural
917,Yes,Private,Urban
60981,No,Private,Rural
28873,No,Private,Rural
25446,Yes,Govt_job,Urban
54127,Yes,Self-employed,Urban
63478,Yes,Private,Urban
15464,Yes,Private,Rural
63312,No,Private,Urban
55681,No,children,Rural
63804,No,Private,Rural
10321,Yes,Private,Rural
56339,Yes,Self-employed,Rural
56277,Yes,Private,Rural
33657,Yes,Private,Urban
7054,No,children,Rural
72393,Yes,Govt_job,Rural
68059,Yes,Govt_job,Rural
14996,Yes,Self-employed,Rural
841,Yes,Private,Urban
22880,No,Private,Urban
1552,Yes,Private,Urban
68853,Yes,Private,Rural
49190,Yes,Private,Rural
49277,No,Private,Urban
711,Yes,Private,Rural
1953,No,children,Rural
34900,No,Never_worked,Urban
13237,Yes,Self-employed,Urban
61684,Yes,Private,Urban
28382,No,Private,Urban
13768,Yes,Private,Urban
32726,No,Private,Urban
65729,Yes,Private,Rural
6422,Yes,Self-employed,Urban
11382,No,Private,Rural
31703,Yes,Self-employed,Urban
33439,No,Private,Rural
5647,No,Private,Urban
1847,No,Govt_job,Rural
12900,No,children,Rural
28367,No,children,Rural
71551,No,Private,Urban
13846,Yes,Govt_job,Rural
61667,Yes,Private,Rural
46079,No,Private,Urban
7871,Yes,Private,Urban
60964,Yes,Govt_job,Rural
72562,Yes,Private,Rural
63773,No,children,Rural
53998,No,Private,Urban
16617,Yes,Govt_job,Urban
54117,No,children,Rural
5987,Yes,Private,Urban
72215,Yes,Self-employed,Rural
39796,No,Self-employed,Rural
12345,No,children,Urban
65636,Yes,Private,Urban
47356,Yes,Private,Urban
27859,Yes,Private,Rural
41715,Yes,Self-employed,Rural
38617,Yes,Self-employed,Urban
32638,Yes,Self-employed,Rural
47799,Yes,Private,Urban
41942,Yes,Private,Urban
69010,Yes,Private,Rural
47144,Yes,Self-employed,Urban
65103,Yes,Private,Urban
6472,Yes,Govt_job,Urban
27596,Yes,Private,Urban
59522,Yes,Private,Rural
51512,No,Private,Rural
53821,No,Private,Rural
51532,Yes,Govt_job,Rural
50070,Yes,Self-employed,Rural
41654,No,children,Rural
5714,Yes,Govt_job,Rural
2304,Yes,Govt_job,Rural
8543,Yes,Private,Rural
45279,No,children,Rural
57870,Yes,Private,Rural
56961,No,Govt_job,Rural
8623,No,children,Urban
21346,No,children,Rural
36922,Yes,Private,Rural
19814,No,Private,Urban
22151,No,Govt_job,Rural
47802,No,Private,Urban
25404,Yes,Private,Rural
43487,No,children,Urban
58313,Yes,Self-employed,Urban
16629,Yes,Private,Urban
60675,Yes,Govt_job,Rural
1119,Yes,Govt_job,Urban
64864,Yes,Private,Rural
55244,Yes,Self-employed,Rural
23568,Yes,Private,Urban
56979,Yes,Private,Rural
66006,Yes,Private,Urban
40447,Yes,Private,Rural
62798,Yes,Private,Rural
38397,No,Private,Urban
66945,Yes,Private,Urban
44992,No,Private,Urban
50009,No,Private,Urban
5170,Yes,Govt_job,Rural
16263,Yes,Self-employed,Urban
16024,No,Private,Urban
47057,Yes,Self-employed,Urban
34045,No,children,Urban
59691,Yes,Govt_job,Urban
49261,No,Private,Rural
30734,No,children,Rural
72184,Yes,Self-employed,Urban
37440,Yes,Govt_job,Urban
54400,Yes,Self-employed,Rural
56547,Yes,Private,Rural
13598,Yes,Self-employed,Urban
24246,No,children,Urban
29276,No,children,Urban
20979,No,Private,Rural
46048,Yes,Govt_job,Rural
35217,Yes,Private,Urban
11816,Yes,Self-employed,Urban
48721,No,Private,Urban
24163,No,children,Rural
8022,No,Private,Urban
10950,No,children,Urban
21830,Yes,Private,Urban
26594,Yes,Private,Urban
14789,Yes,Private,Rural
46670,Yes,Self-employed,Rural
31426,Yes,Govt_job,Urban
64435,Yes,Private,Rural
68789,No,Private,Urban
56254,No,Private,Rural
17478,Yes,Govt_job,Urban
59908,No,children,Rural
34130,Yes,Private,Rural
22282,Yes,Govt_job,Rural
21110,Yes,Private,Urban
71622,Yes,Private,Urban
10056,Yes,Private,Urban
2424,Yes,Private,Urban
24736,No,children,Urban
8920,Yes,Self-employed,Rural
62715,Yes,Private,Urban
70615,Yes,Govt_job,Urban
43507,Yes,Private,Rural
43035,Yes,Private,Rural
44799,Yes,Private,Rural
49053,No,Private,Rural
33102,No,children,Rural
59405,Yes,Private,Urban
18283,Yes,Govt_job,Urban
4929,No,children,Urban
37289,Yes,Self-employed,Rural
6202,No,children,Urban
24106,Yes,Private,Rural
32126,Yes,Private,Urban
56322,Yes,Govt_job,Rural
54869,Yes,Private,Urban
40887,No,children,Urban
29764,No,children,Rural
38287,Yes,Private,Rural
53426,Yes,Private,Rural
14943,No,Private,Rural
65351,No,children,Urban
61830,Yes,Private,Rural
71777,Yes,Private,Rural
69059,Yes,Private,Urban
11908,Yes,Self-employed,Urban
24955,No,Private,Rural
61477,No,Private,Urban
724,No,Private,Rural
22614,No,Self-employed,Rural
61997,Yes,Private,Urban
6605,Yes,Govt_job,Urban
46987,Yes,Private,Rural
70428,Yes,Govt_job,Urban
2267,Yes,Self-employed,Urban
25476,Yes,Private,Urban
52960,Yes,Self-employed,Urban
56600,Yes,Private,Rural
9394,No,children,Rural
42400,No,children,Urban
36210,No,Private,Rural
34416,No,Private,Urban
37192,Yes,Private,Urban
20237,No,Private,Urban
60635,Yes,Private,Rural
32571,Yes,Private,Urban
52368,Yes,Private,Urban
66786,Yes,Private,Rural
12668,Yes,Self-employed,Urban
64155,Yes,Govt_job,Rural
17885,No,Govt_job,Rural
18930,Yes,Govt_job,Urban
15728,No,children,Rural
71846,Yes,Govt_job,Urban
37515,Yes,Govt_job,Rural
25763,No,Private,Urban
16566,No,children,Urban
30836,Yes,Private,Urban
68060,No,children,Urban
51958,No,Private,Urban
45285,Yes,Private,Urban
19271,Yes,Self-employed,Urban
6576,Yes,Private,Urban
6850,No,children,Urban
25798,No,Private,Urban
28611,No,Private,Urban
15061,Yes,Govt_job,Rural
40323,No,Private,Urban
40842,Yes,Private,Rural
23765,Yes,Govt_job,Rural
66287,Yes,Private,Rural
50804,No,children,Rural
25927,Yes,Private,Rural
41970,No,Private,Urban
54206,No,Govt_job,Urban
46691,No,children,Urban
37553,Yes,Private,Urban
27507,No,Private,Urban
68209,Yes,Govt_job,Rural
42841,Yes,Private,Rural
51889,Yes,Private,Urban
72725,No,Govt_job,Urban
18605,No,Never_worked,Urban
23599,No,Private,Urban
45530,No,Private,Urban
56425,Yes,Govt_job,Rural
69972,Yes,Private,Rural
5774,Yes,Private,Urban
13307,Yes,Govt_job,Urban
72188,No,Private,Urban
60226,Yes,Private,Urban
34940,Yes,Private,Urban
4403,Yes,Private,Urban
33051,No,Private,Urban
37668,Yes,Govt_job,Urban
27276,Yes,Private,Urban
37808,No,Govt_job,Urban
21678,Yes,Private,Urban
40087,Yes,Private,Rural
38658,Yes,Self-employed,Rural
30353,Yes,Private,Urban
28803,Yes,Private,Urban
10445,Yes,Govt_job,Rural
12812,Yes,Private,Rural
72289,Yes,Private,Rural
30433,Yes,Private,Urban
37640,Yes,Govt_job,Rural
54378,Yes,Self-employed,Urban
34138,Yes,Private,Urban
72160,Yes,Private,Rural
44447,Yes,Private,Urban
5927,No,children,Rural
44233,Yes,Govt_job,Rural
56021,Yes,Private,Urban
65038,Yes,Private,Rural
3595,Yes,Private,Urban
25783,No,children,Rural
68268,Yes,Self-employed,Urban
7564,Yes,Private,Rural
26723,Yes,Private,Urban
9995,No,children,Urban
68074,Yes,Private,Rural
8385,Yes,Private,Urban
21796,Yes,Private,Urban
53115,Yes,Govt_job,Urban
27623,Yes,Private,Urban
70823,No,children,Urban
5173,No,Private,Rural
21852,No,children,Rural
24711,Yes,Govt_job,Urban
21967,Yes,Private,Urban
36793,Yes,Private,Rural
37492,Yes,Private,Rural
45658,No,Private,Rural
6264,Yes,Private,Rural
37507,No,Private,Rural
50557,Yes,Self-employed,Urban
21973,Yes,Private,Rural
53346,Yes,Private,Rural
41210,No,Self-employed,Urban
29078,Yes,Govt_job,Rural
24873,Yes,Private,Rural
15387,No,Private,Rural
63880,Yes,Self-employed,Urban
49833,Yes,Govt_job,Rural
43773,No,children,Urban
53095,No,children,Rural
56185,No,Private,Urban
57043,Yes,Self-employed,Urban
55545,Yes,Self-employed,Rural
60899,Yes,Private,Urban
16136,Yes,Self-employed,Urban
11843,Yes,Self-employed,Rural
3609,Yes,Private,Urban
29172,Yes,Self-employed,Rural
49894,Yes,Private,Rural
6048,Yes,Private,Urban
16029,Yes,Self-employed,Rural
63022,Yes,Self-employed,Urban
40041,No,Self-employed,Rural
6924,Yes,Private,Rural
22590,No,children,Urban
25878,Yes,Self-employed,Rural
11169,Yes,Private,Urban
44355,Yes,Private,Rural
31113,No,children,Urban
46514,Yes,Govt_job,Urban
67466,Yes,Private,Urban
3612,Yes,Private,Rural
66590,Yes,Self-employed,Urban
19611,Yes,Private,Urban
47216,Yes,Private,Rural
55591,Yes,Private,Urban
24381,Yes,Self-employed,Urban
8037,No,Govt_job,Urban
23911,No,Private,Rural
31596,No,Private,Urban
44647,No,Govt_job,Rural
51486,Yes,Private,Rural
18263,Yes,Self-employed,Urban
41930,No,Private,Rural
45922,No,Private,Urban
52934,Yes,Self-employed,Urban
18020,Yes,Private,Urban
2044,Yes,Self-employed,Rural
63467,No,children,Urban
38642,Yes,Private,Urban
5387,No,Private,Rural
68417,No,Private,Rural
22477,Yes,Private,Rural
23968,Yes,Govt_job,Rural
8111,No,Private,Rural
15282,Yes,Private,Rural
54395,Yes,Self-employed,Rural
25408,Yes,Self-employed,Rural
69284,Yes,Self-employed,Urban
28348,Yes,Private,Rural
46015,No,Private,Urban
69047,Yes,Govt_job,Urban
39706,Yes,Self-employed,Rural
9143,No,Private,Urban
64879,No,children,Rural
17130,No,Private,Rural
16420,Yes,Private,Urban
7529,Yes,Private,Rural
54022,Yes,Self-employed,Rural
35660,No,Private,Rural
50605,Yes,Private,Rural
27803,Yes,Govt_job,Urban
68981,Yes,Govt_job,Urban
61505,No,Private,Rural
70677,Yes,Private,Rural
49620,Yes,Private,Rural
5319,Yes,Private,Rural
51100,Yes,Govt_job,Rural
163,No,Private,Rural
55140,No,Private,Urban
52882,Yes,Govt_job,Rural
54344,No,children,Rural
2550,Yes,Govt_job,Rural
58610,Yes,Private,Urban
16902,Yes,Self-employed,Urban
60603,No,Private,Rural
808,No,Private,Rural
61881,No,Self-employed,Urban
41600,Yes,Private,Rural
12786,Yes,Private,Urban
11935,No,children,Rural
44655,Yes,Private,Rural
48644,Yes,Self-employed,Rural
41527,Yes,Private,Urban
50975,Yes,Private,Rural
49179,No,children,Rural
27509,Yes,Self-employed,Urban
19191,Yes,Private,Urban
25149,No,children,Rural
42626,Yes,Govt_job,Rural
2578,No,Govt_job,Rural
55975,Yes,Govt_job,Rural
62182,No,Private,Rural
12037,Yes,Self-employed,Rural
21963,Yes,Private,Urban
26250,No,Self-employed,Urban
13960,No,Never_worked,Urban
56573,Yes,Private,Rural
10659,No,children,Urban
50763,Yes,Govt_job,Urban
62075,Yes,Private,Urban
10119,Yes,Private,Rural
48127,Yes,Self-employed,Urban
65892,Yes,Self-employed,Urban
33370,Yes,Private,Rural
59049,No,Private,Rural
53896,No,Private,Rural
21980,No,children,Urban
70497,Yes,Private,Rural
58652,No,Never_worked,Rural
30335,No,Private,Rural
26305,No,Self-employed,Rural
31227,No,children,Rural
5581,Yes,Private,Rural
1989,Yes,Private,Rural
43803,Yes,Private,Urban
41395,No,children,Urban
71784,No,Private,Rural
57979,No,children,Rural
54437,Yes,Self-employed,Rural
67159,No,Govt_job,Urban
7230,Yes,Govt_job,Rural
68306,No,Private,Rural
33087,No,children,Urban
40850,Yes,Govt_job,Urban
57612,Yes,Private,Urban
37029,No,children,Rural
338,Yes,Private,Rural
9565,No,Private,Rural
3623,Yes,Self-employed,Urban
69723,No,Private,Urban
47662,No,Self-employed,Urban
58495,Yes,Private,Rural
71222,Yes,Private,Urban
37865,Yes,Private,Urban
20185,Yes,Self-employed,Rural
41875,Yes,Private,Urban
67602,No,Private,Urban
40387,No,Private,Rural
43208,No,Private,Urban
54324,No,Govt_job,Urban
51110,Yes,Self-employed,Urban
36969,Yes,Private,Rural
48118,Yes,Self-employed,Urban
4607,Yes,Self-employed,Urban
62471,Yes,Self-employed,Rural
43821,Yes,Private,Rural
7218,Yes,Private,Rural
23427,Yes,Private,Rural
66014,No,children,Urban
41652,No,Private,Urban
16605,Yes,Private,Urban
42091,Yes,Govt_job,Rural
66067,Yes,Private,Rural
50222,No,Private,Rural
41214,No,children,Rural
72386,No,Private,Urban
14918,Yes,Private,Urban
55457,Yes,Private,Urban
63323,Yes,Self-employed,Rural
35446,Yes,Govt_job,Rural
8208,No,Private,Rural
5131,Yes,Private,Urban
68157,No,children,Rural
4795,No,Private,Rural
7581,No,children,Urban
47383,No,children,Urban
14036,Yes,Private,Rural
25942,No,children,Urban
24018,Yes,Private,Rural
27801,Yes,Private,Urban
52978,Yes,Private,Urban
15593,No,children,Urban
11098,Yes,Govt_job,Rural
12015,No,children,Urban
47348,Yes,Private,Urban
44155,Yes,Govt_job,Urban
62656,No,children,Rural
8838,No,Private,Rural
42563,Yes,Private,Rural
31254,No,Private,Urban
27922,Yes,Private,Rural
1696,Yes,Private,Urban
54162,Yes,Private,Rural
70396,No,children,Urban
65907,Yes,Private,Urban
49451,Yes,Private,Rural
68601,No,Private,Urban
13236,No,children,Rural
65998,No,children,Rural
5875,Yes,Private,Urban
47427,Yes,Self-employed,Urban
29734,No,Govt_job,Rural
72715,Yes,Private,Urban
59847,No,children,Rural
59911,No,children,Urban
13583,No,children,Rural
22897,Yes,Private,Rural
11898,Yes,Private,Urban
14785,Yes,Private,Rural
45163,Yes,Private,Urban
57254,Yes,Private,Rural
30658,No,children,Rural
32617,No,children,Urban
65376,Yes,Self-employed,Urban
1731,No,Self-employed,Urban
38441,Yes,Private,Urban
22147,Yes,Private,Urban
50663,Yes,Govt_job,Urban
19165,Yes,Private,Urban
60562,No,Private,Rural
22013,No,Private,Rural
39936,Yes,Private,Rural
6517,Yes,Govt_job,Urban
62576,Yes,Private,Urban
18636,Yes,Govt_job,Urban
24299,Yes,Self-employed,Rural
40826,No,Private,Urban
53323,No,Govt_job,Urban
28717,Yes,Private,Rural
53028,Yes,Private,Rural
57757,Yes,Self-employed,Rural
54795,No,children,Rural
70267,Yes,Private,Rural
34084,No,children,Urban
20258,No,Private,Urban
65333,Yes,Private,Rural
56629,No,Private,Rural
22417,No,children,Rural
49925,Yes,Private,Rural
72696,Yes,Private,Urban
39708,Yes,Private,Rural
60426,Yes,Self-employed,Urban
70540,Yes,Private,Urban
37622,No,children,Urban
44813,No,Private,Rural
47153,Yes,Private,Urban
8175,No,Private,Urban
61528,Yes,Govt_job,Urban
38771,No,Govt_job,Urban
31189,Yes,Govt_job,Urban
27804,No,Private,Rural
41842,Yes,Govt_job,Rural
11962,Yes,Private,Urban
45404,Yes,Private,Rural
4062,Yes,Private,Rural
63650,Yes,Govt_job,Urban
72186,No,Private,Rural
40240,Yes,Self-employed,Urban
25931,Yes,Self-employed,Urban
21292,Yes,Private,Rural
25391,No,children,Rural
65469,No,children,Rural
29487,No,children,Urban
63575,No,children,Urban
30457,Yes,Govt_job,Rural
5951,No,Private,Urban
8690,Yes,Private,Urban
32147,No,children,Rural
47691,No,Private,Rural
25982,No,Private,Rural
70058,Yes,Self-employed,Urban
61868,Yes,Private,Urban
46086,Yes,Private,Urban
68596,No,Private,Urban
10281,Yes,Self-employed,Rural
31409,Yes,Private,Rural
54067,No,Private,Rural
9731,No,children,Urban
24009,No,children,Urban
61694,Yes,Self-employed,Rural
7453,Yes,Private,Urban
66405,Yes,Private,Urban
2138,Yes,Govt_job,Urban
66650,No,Private,Urban
59945,No,Private,Urban
16245,Yes,Self-employed,Rural
68094,Yes,Private,Rural
64661,No,Self-employed,Urban
61376,Yes,Private,Urban
47236,Yes,Private,Urban
875,No,Private,Urban
63986,Yes,Private,Rural
55410,Yes,Self-employed,Urban
63287,Yes,Private,Urban
3720,No,children,Rural
20274,Yes,Private,Urban
50338,Yes,Private,Urban
58209,No,Private,Urban
20634,No,children,Urban
3251,Yes,Private,Urban
12677,Yes,Private,Rural
45160,No,children,Rural
67940,Yes,Govt_job,Rural
8145,No,Private,Urban
39393,Yes,Private,Urban
57710,Yes,Private,Rural
12487,Yes,Private,Urban
16513,Yes,Private,Urban
